path,source,url,date,title,subtitle,author,rubrics,tags,genre
postnauka.ru\5\3403.txt,https://postnauka.ru,/video/3403,17 August 2012,Открытие новых языков,"Лингвист Кирилл Бабаев о дескриптивной лингвистике, трудностях перевода и разных форматах текста",Кирилл Бабаев,язык,,видео
postnauka.ru\5\3402.txt,https://postnauka.ru,/video/3402,18 August 2012,Новая институциональная экономика,"Экономист Александр Аузан  о границах рациональности, нравственной философии и силе трения между людьми ",Александр Аузан,экономика,,видео
postnauka.ru\5\3509.txt,https://postnauka.ru,/video/3509,20 August 2012,Теория первобытности,"Антрополог Ольга Артёмова о концепции первобытности, производящем хозяйстве и равенстве в племени",Ольга Артёмова,история,,видео
postnauka.ru\5\2970.txt,https://postnauka.ru,/video/2970,21 August 2012,Разработка лекарств,"Кардиолог Ярослав Ашихмин об орфанных препаратах, лечении хронических болезней и потере инноваций ",Ярослав Ашихмин,медицина,,видео
postnauka.ru\5\3511.txt,https://postnauka.ru,/video/3511,22 August 2012,Образование планетных систем,"Астроном Дмитрий Вибе о каменных планетах и планетах-гигантах, многообразии планетных систем и горячих юпитерах ",Дмитрий Вибе,астрономия,,видео
postnauka.ru\5\3419.txt,https://postnauka.ru,/video/3419,23 August 2012,Социальная структура,"Экономист Леонид Григорьев о понятии среднего класса у Маркса, финансовом олигархате, присяжных и карьере",Леонид Григорьев,социология,,видео
postnauka.ru\5\3420.txt,https://postnauka.ru,/video/3420,24 August 2012,Детерминированный хаос,"Математик Илья Щуров о демоне Лапласа, малом изменении начальных условий и конечной точности измерений ",Илья Щуров,математика,,видео
postnauka.ru\5\2961.txt,https://postnauka.ru,/video/2961,25 August 2012,Дискурсивные слова,"Лингвист Владимир Плунгян о частицах в русском языке, значении слов «ну» и «ведь» ",Владимир Плунгян,язык,,видео
postnauka.ru\5\3418.txt,https://postnauka.ru,/video/3418,27 August 2012,Республиканизм и свобода,"Философ Кирилл Мартынов о новой кабинетной идеологии, работах Квентина Скиннера и общем деле",Кирилл Мартынов,философия,,видео
postnauka.ru\5\5464.txt,https://postnauka.ru,/video/5464,7 October 2012,Княжеские имена,"Филолог Федор Успенский о синтезе имен, переходе к христианским именам и патрональных святых русских князей",Фёдор Успенский,история,,видео
postnauka.ru\5\5465.txt,https://postnauka.ru,/video/5465,8 October 2012,Паросочетания,"Экономист Фуад Алескеров о бирже труда, устойчивых паросочетаниях и ЕГЭ в вузах",Фуад Алескеров,экономика,,видео
postnauka.ru\5\5517.txt,https://postnauka.ru,/video/5517,9 October 2012,Легитимность,"Социолог Михаил Соколов о власти приказа, моральном обязательстве повиноваться  и божественном праве короля",Михаил Соколов,история,,видео
postnauka.ru\5\5602.txt,https://postnauka.ru,/video/5602,10 October 2012,Минимальный геном,"Биоинформатик Михаил Гельфанд о генах общего предка, выключении генов кишечной палочки и соревновании бактерий ",Михаил Гельфанд,биология,,видео
postnauka.ru\5\5633.txt,https://postnauka.ru,/video/5633,11 October 2012,Средневековые ведовские процессы,"Историк Ольга Тогоева об иллюзиях демонов, договоре с дьяволом и материальности колдовства",Ольга Тогоева,история,,видео
postnauka.ru\5\3653.txt,https://postnauka.ru,/video/3653,12 October 2012,Хемолитоавтотрофные бактерии,"Биолог Дмитрий Сорокин о неорганических донорах электронов, биогеохимии и питании хемолитоавтотрофов",Дмитрий Сорокин,биология,,видео
postnauka.ru\5\5698.txt,https://postnauka.ru,/video/5698,15 October 2012,Древние языки Африки,"Лингвист Кирилл Бабаев о койсанских языках, генетических данных и древних растениях",Кирилл Бабаев,язык,,видео
postnauka.ru\5\5701.txt,https://postnauka.ru,/video/5701,16 October 2012,Биологическая таксономия,"Биолог Елизавета Бонч-Осмоловская об определителе Берги, таксонах микроорганизмов и охоте за микробами ",Елизавета Бонч-Осмоловская,биология,,видео
postnauka.ru\5\5770.txt,https://postnauka.ru,/video/5770,17 October 2012,Элита как понятие,"Экономист Леонид Григорьев о посмертном признании элиты, демократии под контролем и создании нормы",Леонид Григорьев,культура,,видео
postnauka.ru\5\5823.txt,https://postnauka.ru,/video/5823,19 October 2012,Японская телесная культура,"Историк Александр Мещеряков о японском империализме, войне с половиной мира, белой коже и высоком росте",Александр Мещеряков,история,,видео
postnauka.ru\5\5873.txt,https://postnauka.ru,/video/5873,20 October 2012,Возникновение человека,"Антрополог Станислав Дробышевский о примитивных чертах строения человека, человеке умелом и расселении homo",Станислав Дробышевский,биология,,видео
postnauka.ru\5\5876.txt,https://postnauka.ru,/video/5876,22 October 2012,Мифология в культуре,"Фольклорист Сергей Неклюдов о значении мифа, спонтанной и сознательной мифологии и мифах Монголии",Сергей Неклюдов,культура,,видео
postnauka.ru\5\5990.txt,https://postnauka.ru,/video/5990,23 October 2012,Метаболическая реконструкция,"Бионформатик Михаил Гельфанд об определении последовательности генома, сравнении белков и репутации биоинформатика ",Михаил Гельфанд,биология,,видео
postnauka.ru\5\5877.txt,https://postnauka.ru,/video/5877,24 October 2012,Возраст звезд,"Физик Анатолий Засов о внутреннем строении звезд, методе гирохронологии и смерти Солнца ",Анатолий Засов,астрономия,,видео
postnauka.ru\5\5179.txt,https://postnauka.ru,/video/5179,18 October 2012,Эволюция рифтовых зон,"Географ Андрей Лукашов о влиянии на биоту и вулканизме, межвпадинных перемычках, землетрясениях и горообразовании",Андрей Лукашов,,,видео
postnauka.ru\5\5878.txt,https://postnauka.ru,/video/5878,25 October 2012,Статусы гуманитарной науки,"Филолог Дмитрий Бак о титанах гуманитарной науки, изменении статуса ученого в 90-е и модернизационных стратегиях",Дмитрий Бак,,,видео
postnauka.ru\5\5882.txt,https://postnauka.ru,/video/5882,26 October 2012,Институциональные ловушки,"Экономист Виктор Полтерович о списывании, разрушении бартерных цепочек и коррупционном механизме США ",Виктор Полтерович,экономика,,видео
postnauka.ru\5\5891.txt,https://postnauka.ru,/video/5891,28 October 2012,Арктическая цивилизация,"Историк Сергей Арутюнов об эскимосской культуре, цивилизации тихоокеанских индейцев и гибели арктической цивилизации",Сергей Арутюнов,история,,видео
postnauka.ru\5\5907.txt,https://postnauka.ru,/video/5907,29 October 2012,Молекулярное моделирование,"Биохимик Антон Чугунов об исследовании in silico, открытии альфа-спирали и компьютерном моделировании",Антон Чугунов,биология,,видео
postnauka.ru\5\5917.txt,https://postnauka.ru,/video/5917,3 November 2012,Клиодинамика,"Биолог Пётр Турчин о методе косвенных индикаторов, объяснении истории и динамике распространения религий",Пётр Турчин,история,,видео
postnauka.ru\5\5883.txt,https://postnauka.ru,/video/5883,27 October 2012,Гелиосейсмология,"Астроном Владимир Кузнецов о колебаниях на солнечной поверхности, солнечных циклах и нейтрино",Владимир Кузнецов,астрономия,,видео
postnauka.ru\5\5904.txt,https://postnauka.ru,/video/5904,30 October 2012,Аномия,"Социолог Михаил Соколов о ролевом конфликте, стабильном обществе и конформном поведении",Михаил Соколов,социология,,видео
postnauka.ru\5\5906.txt,https://postnauka.ru,/video/5906,31 October 2012,Инвазионная биология,"Биолог Сергей Майоров о о чужеродных видах, природном эксперименте и угрозе здоровью человека",Сергей Майоров,биология,,видео
postnauka.ru\5\5999.txt,https://postnauka.ru,/video/5999,1 November 2012,Эрос в античной культуре,"Филолог Гасан Гусейнов о происхождении Эрота, слепоте любви и панк-культуре",Гасан Гусейнов,,,видео
postnauka.ru\5\5905.txt,https://postnauka.ru,/video/5905,2 November 2012,Сон и память,"Нейрофизиолог Ольга Сварник о значении сна, улучшении памяти и нейронах мозга",Ольга Сварник,биология,,видео
postnauka.ru\5\5390.txt,https://postnauka.ru,/video/5390,7 November 2012,Опухолевые стволовые клетки,"Биолог Евгений Шеваль о клетках мозга, неоднородности опухоли и неэффективном лечения рака ",Евгений Шеваль,биология,,видео
postnauka.ru\5\5915.txt,https://postnauka.ru,/video/5915,4 November 2012,Эмбриональные стволовые клетки,"Генетик Мария Шутова о бессмертных клетках, экстракорпоральном оплодотворении и конструкторе для генетиков",Мария Шутова,биология,,видео
postnauka.ru\5\5916.txt,https://postnauka.ru,/video/5916,5 November 2012,Мифология низкой рождаемости,"Демограф Анатолий Вишневский о нарушении демографического равновесия, многодетности в XIX веке и демографическом прогнозе",Анатолий Вишневский,история,,видео
postnauka.ru\5\5181.txt,https://postnauka.ru,/video/5181,8 November 2012,Образ Жанны д'Арк,"Историк Ольга Тогоева о святой и ведьме, исторической интерпретации образа и одержимости дьяволом",Ольга Тогоева,история,,видео
postnauka.ru\5\5184.txt,https://postnauka.ru,/video/5184,6 November 2012,Химическая эволюция галактик,"Астроном Дмитрий Вибе о нуклеосинтезе, тяжелых химических элементах и самых старых звездах",Дмитрий Вибе,астрономия,,видео
postnauka.ru\5\82396.txt,https://postnauka.ru,/faq/82396,22 November 2017,Голография,"Чем голограмма отличается от фотографии, как увеличить скорость передачи данных и какие дисплеи нужны в 3D-кинотеатрах",Андрей Путилин,физика,,FAQ
postnauka.ru\5\82079.txt,https://postnauka.ru,/faq/82079,10 November 2017,Как гаджеты влияют на подростков,"Психолог Кирилл Хломов о роли интернета в жизни подростков, навыках будущего и адаптации в социальных сетях",Кирилл Хломов,психология,,FAQ
postnauka.ru\5\82126.txt,https://postnauka.ru,/faq/82126,13 November 2017,Как технологии влияют на традиционные социальные практики?,"Социолог Денис Сивков о взаимодействии с гаджетами, цифровом серфинге и «принципе мембраны»",Денис Сивков,социология,,FAQ
postnauka.ru\5\78776.txt,https://postnauka.ru,/faq/78776,1 August 2017,Кейнсианство,"Экономист Олег Замулин о Великой депрессии, позитивном и нормативном кейнсианстве и государственном регулировании экономики",Олег Замулин,экономика,,FAQ
postnauka.ru\5\80068.txt,https://postnauka.ru,/faq/80068,16 October 2017,Тезаурус: смешанная реальность,Как попасть в виртуальную реальность и чем она отличается от дополненной?,Антон Конушин,,,FAQ
postnauka.ru\5\78320.txt,https://postnauka.ru,/faq/78320,14 July 2017,Что такое естественные киллеры?,"Чем отличаются Т-киллеры от естественных киллеров, какие белки запускают механизм апоптоза и как организм защищается от внутриклеточных инфекций",Равшан Атауллаханов,биология,,FAQ
postnauka.ru\5\78149.txt,https://postnauka.ru,/faq/78149,12 July 2017,Дислексия,"Психолог Елена Григоренко о проблемах с чтением и пониманием текста у детей, причинах дислексии и способах реабилитации",Елена Григоренко,медицина,,FAQ
postnauka.ru\5\78161.txt,https://postnauka.ru,/faq/78161,17 July 2017,Аждархиды,"Палеонтолог Александр Аверьянов о беззубых птерозаврах, трехмерных останках и фауне мелового периода",Александр Аверьянов,биология,,FAQ
postnauka.ru\5\72488.txt,https://postnauka.ru,/faq/72488,2 February 2017,Что такое эйфория?,"Психолог Илья Плужников о пустых эмоциях, признаках врожденного слабоумия и эйфории как следствии химической зависимости",Илья Плужников,мозг,,FAQ
postnauka.ru\5\72490.txt,https://postnauka.ru,/faq/72490,4 February 2017,Почему падают звезды?,"Астрофизик Валерий Шематович о метеорных дождях, созвездии Персея и пылевом шлейфе комет",Валерий Шематович,физика,,FAQ
postnauka.ru\5\72732.txt,https://postnauka.ru,/faq/72732,6 February 2017,Что такое калория?,"Физиолог Елизавета Хиразова о потребности в энергии у детей и взрослых, уровне основного обмена и энергозатратах у больных и здоровых",Елизавета Хиразова,биология,,FAQ
postnauka.ru\5\70195.txt,https://postnauka.ru,/faq/70195,12 November 2016,Почему язык прилипает к холодному металлу?,"Физик Алексей Акимов о теплоемкости и теплопроводности, физических свойствах железа и о том, почему язык зимой прилипает к качелям",Алексей Акимов,физика,,FAQ
postnauka.ru\5\71724.txt,https://postnauka.ru,/faq/71724,6 January 2017,Алкоголизм: последствия и лечение,"Нейрофизиолог Джон Кристал о лечении алкоголизма, привычке пить и воздействии алкоголя на мозг",Джон Кристал,мозг,,FAQ
postnauka.ru\5\71722.txt,https://postnauka.ru,/faq/71722,7 January 2017,Вифлеемская звезда,"Вифлеемская звезда в евангельских повествованиях, связь с иранским нарративом и предположения астрономов",Алексей Муравьёв,культура,,FAQ
postnauka.ru\5\69740.txt,https://postnauka.ru,/faq/69740,10 November 2016,Эволюция вирусов и иммунитета,"Биолог Евгений Кунин о стратегиях выживания вирусов, зависимости путей эволюции от ДНК и бесконечной гонке вооружений организмов",Евгений Кунин,биология,,FAQ
postnauka.ru\5\70196.txt,https://postnauka.ru,/faq/70196,11 November 2016,Человеческие жертвоприношения у ацтеков,"Историк Дэвид Карраско о насильственных практиках ацтеков, целях человеческого жертвоприношения и выборе жертвы",Дэвид Карраско,история,,FAQ
postnauka.ru\5\69175.txt,https://postnauka.ru,/faq/69175,21 October 2016,Анализ крови,"Кардиолог Ярослав Ашихмин о видах лейкоцитов, вариациях нормы и функциях постклеточных элементов",Ярослав Ашихмин,медицина,,FAQ
postnauka.ru\5\70398.txt,https://postnauka.ru,/faq/70398,17 November 2016,Аутизм: причины и симптомы,"Как развивается аутизм у детей, почему больным сложно адаптироваться к жизни в обществе и каковы причины аутизма",Хелен Тагер-Фласберг,мозг,,FAQ
postnauka.ru\5\68820.txt,https://postnauka.ru,/faq/68820,5 October 2016,Надпись из Намары,"Востоковед Алексей Муравьев об эпитафии, посвященной Имру ал-Кайсу — «царю арабов»",Алексей Муравьёв,история,,FAQ
postnauka.ru\5\69507.txt,https://postnauka.ru,/faq/69507,20 October 2016,Как определить родословную по ДНК-тесту?,"Генетик Джордж Базби о генетических маркерах, геноме африканцев и европейцев и связи родословной человека с историческими событиями",Джордж Базби,биология,,FAQ
postnauka.ru\5\69584.txt,https://postnauka.ru,/faq/69584,20 October 2016,Суд присяжных,"Правовед Анастасия Рагулина о принципах сбора коллегии, ограничениях в судопроизводственном процессе и возможной реформе суда присяжных",Анастасия Рагулина,социология,,FAQ
postnauka.ru\5\70189.txt,https://postnauka.ru,/faq/70189,13 November 2016,Корона cвятого Иштвана,Историк Татьяна Гусарова о перипетиях святой короны и символе венгерской национальной истории,Татьяна Гусарова,история,,FAQ
postnauka.ru\5\70397.txt,https://postnauka.ru,/faq/70397,17 November 2016,Костромской олень,Историк Татьяна Рябкова о скифо-сибирском зверином стиле и украшениях горита,Татьяна Рябкова,культура,,FAQ
postnauka.ru\5\69508.txt,https://postnauka.ru,/faq/69508,21 October 2016,5 мифов о князе Владимире,"Эксперты ПостНауки развенчивают мифы о князе Владимире, его деятельности и родственниках",ПостНаука,история,,FAQ
postnauka.ru\5\68885.txt,https://postnauka.ru,/faq/68885,4 October 2016,Нобелевская премия по физике — 2016,"О халдейновских магнетиках, вихревых состояниях и сверхпроводниках",Дмитрий Хохлов,физика,,FAQ
postnauka.ru\5\67338.txt,https://postnauka.ru,/faq/67338,19 August 2016,Шелковый путь,"Историк Валери Хансен о культурном обмене, истории Шелкового пути и документах, по которым мы его изучаем
",Валери Хансен,история,,FAQ
postnauka.ru\5\67382.txt,https://postnauka.ru,/faq/67382,22 August 2016,Папирус из Саккара,"Историк Иван Ладынин о приказе стратега Певкеста, раскрывающем особенности отношений между греко-македонскими завоевателями и египетским населением",Иван Ладынин,история,,FAQ
postnauka.ru\5\66874.txt,https://postnauka.ru,/faq/66874,25 August 2016,Норадреналин,"Физиолог Вячеслав Дубынин об открытии адреналина, фармакологических исследованиях норадреналина и его влиянии на поведение",Вячеслав Дубынин,мозг,,FAQ
postnauka.ru\5\67507.txt,https://postnauka.ru,/faq/67507,22 August 2016,Профессия — ученый: морской геолог,"Морской геолог Ярослав Овсепян об исследованиях моря, научных экспедициях и лабораторных буднях",Ярослав Овсепян,,,FAQ
postnauka.ru\5\68369.txt,https://postnauka.ru,/faq/68369,19 September 2016,Почему в ложке отражение перевернуто?,"Физик Алексей Акимов о законе отражения света, сферическом зеркале и формировании изображения",Алексей Акимов,,,FAQ
postnauka.ru\5\68269.txt,https://postnauka.ru,/faq/68269,20 September 2016,Реконструкция палеоклимата,"Морской геолог Ярослав Овсепян о формировании климата, методах реконструкции и принципе актуализма",Ярослав Овсепян,биология,,FAQ
postnauka.ru\5\67653.txt,https://postnauka.ru,/faq/67653,25 August 2016,Вертишейка,"Орнитолог Вадим Гаврилов об уникальной птице вертишейке, которая похожа на змею",Вадим Гаврилов,биология,,FAQ
postnauka.ru\5\67409.txt,https://postnauka.ru,/faq/67409,26 August 2016,Колокол Ивана Мазепы,"Историк Аркадий Тарасов об уникальном колоколе «Голубь», предположительно сохранившем изображение знаменитого гетмана",Аркадий Тарасов,история,,FAQ
postnauka.ru\5\67687.txt,https://postnauka.ru,/faq/67687,26 August 2016,Гнездо ремеза,Орнитолог Вадим Гаврилов о необычном и искусном сооружении — гнезде ремеза,Вадим Гаврилов,биология,,FAQ
postnauka.ru\5\67756.txt,https://postnauka.ru,/faq/67756,29 August 2016,Профессия — ученый: минералог,"Минералог Игорь Пеков об истории минералогии, кристаллохимии минералов и связи геологии и химии",Игорь Пеков,,,FAQ
postnauka.ru\5\65972.txt,https://postnauka.ru,/faq/65972,30 August 2016,Почему Кронос ел своих детей?,"Филолог Гасан Гусейнов о пожирании настоящим будущего, детях Кроноса и элементах древнегреческого мифа в современном языке",Гасан Гусейнов,культура,,FAQ
postnauka.ru\5\67379.txt,https://postnauka.ru,/faq/67379,19 August 2016,Биолюминесцентные водоросли,Биолог Мария Синетова о красивом и иногда опасном явлении — свечении динофитовых водорослей,Мария Синетова,биология,,FAQ
postnauka.ru\5\67660.txt,https://postnauka.ru,/faq/67660,31 August 2016,Билингвизм: преимущества владения языками,"Психолог Эллен Биалисток о когнитивных преимуществах билингвизма,  их влиянии на последствия болезни Альцгеймера и современных исследованиях познавательных процессов взрослых и детей",Эллен Биалисток,психология,,FAQ
postnauka.ru\5\67771.txt,https://postnauka.ru,/faq/67771,31 August 2016,Sylvocarpus,Геолог Сергей Наугольных о предшественнике покрытосеменных растений,Сергей Наугольных,биология,,FAQ
postnauka.ru\5\67957.txt,https://postnauka.ru,/faq/67957,2 September 2016,Профессия — ученый: психофизиолог,"Психофизиолог Александр Каплан о связи нейрофизиологии и психологии, буднях ученого и непостижимой сложности человеческого мозга",Александр Каплан,мозг,,FAQ
postnauka.ru\5\67966.txt,https://postnauka.ru,/faq/67966,2 September 2016,Мавзолей Гунбад-и-Кабуд,"Химик Артем Оганов о патенте Пенроуза, квазикристаллах и связи искусства, математики и химии ",Артем Оганов,химия,,FAQ
postnauka.ru\5\67879.txt,https://postnauka.ru,/faq/67879,5 September 2016,Сюрреалистический перевод «Слова о полку Игореве»,,Борис Орехов,язык,,FAQ
postnauka.ru\5\68019.txt,https://postnauka.ru,/faq/68019,5 September 2016,Профессия — ученый: computer scientist,"Программист Станислав Протасов о разнице между информатикой и Computer Science, принципах работы с информацией и сложностях академической типологии",Станислав Протасов,математика,,FAQ
postnauka.ru\5\67692.txt,https://postnauka.ru,/faq/67692,6 September 2016,Турухтан,Орнитолог Вадим Гаврилов о необычной брачной системе турухтана — классическом примере промискуитета ,Вадим Гаврилов,биология,,FAQ
postnauka.ru\5\67772.txt,https://postnauka.ru,/faq/67772,7 September 2016,Храм-колокольня на Рогожском кладбище,Историк Алексей Муравьев об одном из главных мест старообрядчества в Москве — храме-колокольне во имя воскресения Христова на Рогожском кладбище,Алексей Муравьёв,история,,FAQ
postnauka.ru\5\68124.txt,https://postnauka.ru,/faq/68124,8 September 2016,6 фильмов о философии артхауса,"Артхаус сквозь призму современной философии: что смотреть о феминизме, классовых конфликтах и гоббсовой войне всех-против-всех",Татьяна Вайзер,философия,,FAQ
postnauka.ru\5\68268.txt,https://postnauka.ru,/faq/68268,14 September 2016,Посттравматический стрессовый синдром,"Нейроученый Джон Кристал о психопатологических репереживаниях, биологической составляющей психологической травмы и способах лечения посттравматического расстройства",Джон Кристал,психология,,FAQ
postnauka.ru\5\68372.txt,https://postnauka.ru,/faq/68372,16 September 2016,Профессия — ученый: философ-эпистемолог,"Философ Диана Гаспарян о задачах эпистемологии, парадоксах знания и повседневности философов",Диана Гаспарян,философия,,FAQ
postnauka.ru\5\66322.txt,https://postnauka.ru,/faq/66322,11 July 2016,Почему пингвины не летают?,"Орнитолог Евгений Коблик о водоплавающих птицах, эволюции и способах перемещения пингвинов",Евгений Коблик,биология,,FAQ
postnauka.ru\5\66508.txt,https://postnauka.ru,/faq/66508,19 July 2016,Могут ли животные любить?,Биолог Жанна Резникова об интеллекте животных и наблюдении за выражением их эмоций,Жанна Резникова,биология,,FAQ
postnauka.ru\5\66505.txt,https://postnauka.ru,/faq/66505,19 July 2016,5 фильмов о фондовом рынке,"Что смотреть о кризисе ипотечного кредитования, кредитных свопах и мошенничестве на фондовом рынке, рекомендует экономист Владимир Соколов",Владимир Соколов,экономика,,FAQ
postnauka.ru\5\66416.txt,https://postnauka.ru,/faq/66416,21 July 2016,Британские университеты,"Социолог Виктор Вахштайн о послевоенном кризисе системы образования, четырех поколениях британских университетов и реформах 1960-х годов",Виктор Вахштайн,социология,,FAQ
postnauka.ru\5\68271.txt,https://postnauka.ru,/faq/68271,19 September 2016,Профессия — ученый: археолог,"Историк Анатолий Канторович о роли археологии, специфике вещественных источников и изучении материальной культуры",Анатолий Канторович,история,,FAQ
postnauka.ru\5\65513.txt,https://postnauka.ru,/faq/65513,14 July 2016,Стволовые клетки,Биолог Сергей Киселев о способах лечения болезней стволовыми клетками и перспективах разработок этой технологии,Сергей Киселев,биология,,FAQ
postnauka.ru\5\66447.txt,https://postnauka.ru,/faq/66447,15 July 2016,Что такое врожденная грамотность?,Лингвист Светлана Бурлак о способах приобретения грамотности и отрицательных эмоциях при виде ошибок,Светлана Бурлак,язык,,FAQ
postnauka.ru\5\66554.txt,https://postnauka.ru,/faq/66554,25 July 2016,Инфаркт: симптомы и лечение,"Что происходит во время инфаркта миокарда, его признаки и последующая реабилитация",Ярослав Ашихмин,медицина,,FAQ
postnauka.ru\5\66555.txt,https://postnauka.ru,/faq/66555,15 August 2016,Что такое кенотаф?,"Антрополог Анна Соколова об исторической традиции создания кенотафов, их символической функции и памятных знаках на местах аварий",Анна Соколова,культура,,FAQ
postnauka.ru\5\66506.txt,https://postnauka.ru,/faq/66506,27 July 2016,Викинги: морские пираты и торговцы,"Филолог Федор Успенский об экспансии викингов, рунических надписях и культуре средневековой Скандинавии",Фёдор Успенский,история,,FAQ
postnauka.ru\5\67173.txt,https://postnauka.ru,/faq/67173,12 August 2016,Что такое счастье?,"Психолог Дмитрий Леонтьев об античных представлениях о благополучии, экспериментальных исследованиях счастья и зависимости удовлетворенности жизнью от материального благосостояния ",Дмитрий Леонтьев,психология,,FAQ
postnauka.ru\5\67127.txt,https://postnauka.ru,/faq/67127,12 August 2016,4 мифа об искусственном интеллекте,"Эксперты ПостНауки развенчивают мифы об искусственном интеллекте и перспективах в области робототехники 
",ПостНаука,мозг,,FAQ
postnauka.ru\5\65242.txt,https://postnauka.ru,/faq/65242,1 August 2016,Компьютерный анализ речи,"Лингвист Игорь Исаев об экспериментальной фонетике, механизмах говорения и визуализации речи ",Игорь Исаев,язык,,FAQ
postnauka.ru\5\66838.txt,https://postnauka.ru,/faq/66838,3 August 2016,Карл I: великий реформатор,"Историк Александр Сидоров о зарождении каролингской эпохи, средневековых рукописях и наследии Карла Великого",Александр Сидоров,история,,FAQ
postnauka.ru\5\66839.txt,https://postnauka.ru,/faq/66839,4 August 2016,Квантовая телепортация,"Физик Юрий Курочкин о квантовой криптографии, запутанных фотонах и квантовых лабораториях",Юрий Курочкин,физика,,FAQ
postnauka.ru\5\66837.txt,https://postnauka.ru,/faq/66837,5 August 2016,Навигационная система мозга,"Нейробиолог Фрейя Олафсдоттир о гиппокампе, нейронах места и когнитивной карте мозга",Фрейя Олафсдоттир,мозг,,FAQ
postnauka.ru\5\68344.txt,https://postnauka.ru,/faq/68344,26 September 2016,Роза Тюдоров,Историк Елена Браун о соперничестве Алой и Белой розы и геральдических эмблемах английских аристократов,Елена Браун,история,,FAQ
postnauka.ru\5\67374.txt,https://postnauka.ru,/faq/67374,18 August 2016,Зародыш рыбки данио,Биолог Егор Задереев об излюбленном объекте исследования ученых — рыбке данио,Егор Задереев,биология,,FAQ
postnauka.ru\6\68342.txt,https://postnauka.ru,/faq/68342,21 September 2016,Слуховые галлюцинации,"Нейроученый Пол Аллен о механизмах появления галлюцинаций, новейших взглядах на их природу и пользе нейровизуализации для исследований этого феномена",Пол Аллен,мозг,,FAQ
postnauka.ru\6\68533.txt,https://postnauka.ru,/faq/68533,22 September 2016,Литотрофы,"Микробиолог Елизавета Бонч-Осмоловская о литотрофах — микроорганизмах, использующих энергию неорганических соединений",Елизавета Бонч-Осмоловская,биология,,FAQ
postnauka.ru\6\68340.txt,https://postnauka.ru,/faq/68340,22 September 2016,Маска Робеспьера,Историк Дмитрий Бовыкин о попытках фальсификации образа Робеспьера и интересе к лицам персонажей Французской революции,Дмитрий Бовыкин,история,,FAQ
postnauka.ru\6\68528.txt,https://postnauka.ru,/faq/68528,24 September 2016,Клаустрофобия,"Психолог Илья Плужников о врожденных и приобретенных фобиях, классификации страха и методах преодоления боязни замкнутого пространства",Илья Плужников,медицина,,FAQ
postnauka.ru\6\68442.txt,https://postnauka.ru,/faq/68442,26 September 2016,6 фильмов о коллективных травмах,"Подборка фильмов о посттравматическом синдроме и социальных катастрофах, изменивших жизнь человека и целого общества",Оксана Мороз,культура,,FAQ
postnauka.ru\6\67355.txt,https://postnauka.ru,/faq/67355,17 August 2016,Статуэтка Карла Великого,Историк Александр Сидоров об уникальном памятнике эпохи каролингского возрождения — загадочной статуэтке франкского короля Карла Великого в Лувре ,Александр Сидоров,история,,FAQ
postnauka.ru\6\68336.txt,https://postnauka.ru,/faq/68336,28 September 2016,Что такое время?,"Физик Махди Годазгар об оси времени, теории относительности Эйнштейна и восприятии времени в квантовой механике",Махди Годазгар,физика,,FAQ
postnauka.ru\6\68773.txt,https://postnauka.ru,/faq/68773,30 September 2016,Находка на Бородинском поле,Зоолог Наталья Спасская о бородинском конном захоронении и изучении археологических находок,Наталья Спасская,история,,FAQ
postnauka.ru\6\68781.txt,https://postnauka.ru,/faq/68781,3 October 2016,Как медведи выживают во время спячки?,"Зоолог Лия Покровская о замедленном метаболизме, ходячей гибернации и особенностях деторождения у медведей",Лия Покровская,биология,,FAQ
postnauka.ru\6\68884.txt,https://postnauka.ru,/faq/68884,5 October 2016,Нобелевская премия по химии — 2016: молекулярные машины,"О катенанах, молекулярных машинах и двойных связях",Константин Северинов,химия,,FAQ
postnauka.ru\6\68931.txt,https://postnauka.ru,/faq/68931,7 October 2016,Профессия — ученый: орнитолог,"Орнитолог Вадим Гаврилов о способах изучения птиц, форматах экспедиций и одном из первых орнитологов — Аристотеле",Вадим Гаврилов,биология,,FAQ
postnauka.ru\6\68394.txt,https://postnauka.ru,/faq/68394,28 September 2016,Путь из варяг в греки,"Историк Тамара Пушкина о торговле в Древнерусском государстве, арабских кладах и истории освоения маршрута",Тамара Пушкина,история,,FAQ
postnauka.ru\6\68817.txt,https://postnauka.ru,/faq/68817,7 October 2016,Мария Кюри: первая женщина — Нобелевский лауреат,"Биограф и историк науки Наоми Пасачофф о двух Нобелевских премиях Марии Кюри, открытии радия и полония и вкладе семейства Кюри в научные открытия последующих лет",Наоми Пасачофф,история,,FAQ
postnauka.ru\6\69014.txt,https://postnauka.ru,/faq/69014,7 October 2016,6 мифов об исламе,Эксперты ПостНауки развенчивают мифы о мусульманских ритуалах и возникновении ислама,ПостНаука,история,,FAQ
postnauka.ru\6\69070.txt,https://postnauka.ru,/faq/69070,13 October 2016,Теория контрактов: Нобелевская премия по экономике — 2016,"Экономист Антон Суворов о реакции людей на различные стимулы, модели «начальник — подчиненный» и правильном вознаграждении работников
",Антон Суворов,экономика,,FAQ
